Date,Restaurant,Rating,Author,Review,Day,Bag_of_Words,Length_of_Review,Percent_Positive,Percent_Negative,Sentiment,Alcohol
2019-06-30,The Great 611 Steak Company,4.0,Hokiechip,"We eat here once a week at least because you can usually count on getting a good meal at a reasonable price. Every now and then, you'll get a dud on service or the meal, but seldomThe salad bar is among the best in town and the wait staff is mostly top notch.It's one of our favorite places to eat in Roanoke",Sunday,"['we', 'eat', 'here', 'once', 'a', 'week', 'at', 'least', 'because', 'you', 'can', 'usually', 'count', 'on', 'getting', 'a', 'good', 'meal', 'at', 'a', 'reasonable', 'price', 'every', 'now', 'and', 'then', ""you'll"", 'get', 'a', 'dud', 'on', 'service', 'or', 'the', 'meal', 'but', 'seldomthe', 'salad', 'bar', 'is', 'among', 'the', 'best', 'in', 'town', 'and', 'the', 'wait', 'staff', 'is', 'mostly', 'top', ""notch.it's"", 'one', 'of', 'our', 'favorite', 'places', 'to', 'eat', 'in', 'roanoke']",62,0.06451612903225806,0.03225806451612903,Positive,Yes
2019-06-09,The Great 611 Steak Company,5.0,pvesey,"We ate here because it was next door to our hotel and we could walk. People who stay at the Quality Inn receive a 10% discount, but the hotel did not tell us. It was the restaurant that mentioned it. Both of us opted for the all you can eat salad bar, dessert bar, everything else bar!!! Everything was excellent. Everything was fresh, hot or cold as it should be, and all was completely stocked, even though we were there up until closing time. The waitress, Brianne, was very efficient and very friendly. They also brought fresh, hot, homemade rolls!!! They were named after the Class J Steam Locomotives that were built in Roanoke back in the late 40s. Everything about the decor was train related, and very unique! We enjoyed eating here very much.",Sunday,"['we', 'ate', 'here', 'because', 'it', 'was', 'next', 'door', 'to', 'our', 'hotel', 'and', 'we', 'could', 'walk', 'people', 'who', 'stay', 'at', 'the', 'quality', 'inn', 'receive', 'a', '10', 'discount', 'but', 'the', 'hotel', 'did', 'not', 'tell', 'us', 'it', 'was', 'the', 'restaurant', 'that', 'mentioned', 'it', 'both', 'of', 'us', 'opted', 'for', 'the', 'all', 'you', 'can', 'eat', 'salad', 'bar', 'dessert', 'bar', 'everything', 'else', 'bar', 'everything', 'was', 'excellent', 'everything', 'was', 'fresh', 'hot', 'or', 'cold', 'as', 'it', 'should', 'be', 'and', 'all', 'was', 'completely', 'stocked', 'even', 'though', 'we', 'were', 'there', 'up', 'until', 'closing', 'time', 'the', 'waitress', 'brianne', 'was', 'very', 'efficient', 'and', 'very', 'friendly', 'they', 'also', 'brought', 'fresh', 'hot', 'homemade', 'rolls', 'they', 'were', 'named', 'after', 'the', 'class', 'j', 'steam', 'locomotives', 'that', 'were', 'built', 'in', 'roanoke', 'back', 'in', 'the', 'late', '40s', 'everything', 'about', 'the', 'decor', 'was', 'train', 'related', 'and', 'very', 'unique', 'we', 'enjoyed', 'eating', 'here', 'very', 'much']",135,0.06666666666666667,0.007407407407407408,Positive,Yes
2019-06-05,The Great 611 Steak Company,4.0,HJ379,"Wanted a steak so we stopped in. The service was great and the food was good. Thinking it was a steak place when we looked it up but its really more of a buffet style family steak house akin to a Ryans, Golden Corral or Western Sizzlin.",Wednesday,"['wanted', 'a', 'steak', 'so', 'we', 'stopped', 'in', 'the', 'service', 'was', 'great', 'and', 'the', 'food', 'was', 'good', 'thinking', 'it', 'was', 'a', 'steak', 'place', 'when', 'we', 'looked', 'it', 'up', 'but', 'its', 'really', 'more', 'of', 'a', 'buffet', 'style', 'family', 'steak', 'house', 'akin', 'to', 'a', 'ryans', 'golden', 'corral', 'or', 'western', 'sizzlin']",47,0.06382978723404255,0.0,Positive,No
2019-10-01,Coach & Four Restaurant,5.0,trnichols17,"We were on our way back to Florida and stayed in Roanoke Va.We have stayed here several times.We always have good luck with the hotel and dining out.Last year was Alexanders and it was terrific.This year I asked the Desk guy at the Hotel if we should go to Alexanders or Lucky.He said are you a beef guy?Yes I am and he said if you are try Coach and 4 up the road.We did and it was delightful.In an old brick house that you wouldn't know it was a restaurant.Very nice interior with a small bar.Our waitress,Julie was very knowlegable about the food and drink having worked there for fourteen years.I had the Queen Primerib Baked and veggies my wife the Petite Filet.Both came perfectly done and the sides were great.Dessert was Godiva chocolate creme brle.Outstanding.Reasonably priced and delicious.Staying in Roanoke,try Coach and 4 on Williamson Dr.You won't be disappointed.",Tuesday,"['we', 'were', 'on', 'our', 'way', 'back', 'to', 'florida', 'and', 'stayed', 'in', 'roanoke', 'va.we', 'have', 'stayed', 'here', 'several', 'times.we', 'always', 'have', 'good', 'luck', 'with', 'the', 'hotel', 'and', 'dining', 'out.last', 'year', 'was', 'alexanders', 'and', 'it', 'was', 'terrific.this', 'year', 'i', 'asked', 'the', 'desk', 'guy', 'at', 'the', 'hotel', 'if', 'we', 'should', 'go', 'to', 'alexanders', 'or', 'lucky.he', 'said', 'are', 'you', 'a', 'beef', 'guy?yes', 'i', 'am', 'and', 'he', 'said', 'if', 'you', 'are', 'try', 'coach', 'and', '4', 'up', 'the', 'road.we', 'did', 'and', 'it', 'was', 'delightful.in', 'an', 'old', 'brick', 'house', 'that', 'you', ""wouldn't"", 'know', 'it', 'was', 'a', 'restaurant.very', 'nice', 'interior', 'with', 'a', 'small', 'bar.our', 'waitress,julie', 'was', 'very', 'knowlegable', 'about', 'the', 'food', 'and', 'drink', 'having', 'worked', 'there', 'for', 'fourteen', 'years.i', 'had', 'the', 'queen', 'primerib', 'baked', 'and', 'veggies', 'my', 'wife', 'the', 'petite', 'filet.both', 'came', 'perfectly', 'done', 'and', 'the', 'sides', 'were', 'great.dessert', 'was', 'godiva', 'chocolate', 'creme', 'brle.outstanding.reasonably', 'priced', 'and', 'delicious.staying', 'in', 'roanoke,try', 'coach', 'and', '4', 'on', 'williamson', 'dr.you', ""won't"", 'be', 'disappointed']",150,0.02666666666666667,0.006666666666666667,Positive,Yes
2019-09-29,Coach & Four Restaurant,5.0,BBloves2,"This is my favorite place to dine in Roanoke. They have an extensive menu, consistent quality, and friendly and efficient wait staff.",Sunday,"['this', 'is', 'my', 'favorite', 'place', 'to', 'dine', 'in', 'roanoke', 'they', 'have', 'an', 'extensive', 'menu', 'consistent', 'quality', 'and', 'friendly', 'and', 'efficient', 'wait', 'staff']",22,0.18181818181818182,0.0,Positive,No
2019-09-21,Coach & Four Restaurant,5.0,SKTFLT,This is one of our favorite dining facilities. Great food and friendly staff. We enjoy our visits each time we have dinner. Great menu and NEVER been disappointed.ENJOY!!,Saturday,"['this', 'is', 'one', 'of', 'our', 'favorite', 'dining', 'facilities', 'great', 'food', 'and', 'friendly', 'staff', 'we', 'enjoy', 'our', 'visits', 'each', 'time', 'we', 'have', 'dinner', 'great', 'menu', 'and', 'never', 'been', 'disappointed.enjoy']",28,0.14285714285714285,0.0,Positive,No
2019-09-18,Coach & Four Restaurant,5.0,Pspon,"Headed south on I81, looking to stop for dinner. Chose this based on TA reviews. Always easy to find fast food along the highway, but a short detour to eat ""real"" food was so worth the extra 10 minutes. Absolutely the best! Servers were plentiful and pleasant. Food was prepared and presented in a timely manner. Everything was delicious. Had She Crab soup, tossed salad with choice of toppings and Perfect Prime Rib with veggies and potato. Fair to say the most tender, ""melt in your mouth"" Prime Ribs ever. We were made to understand the owner is the chef. He's also an awesome manager! Clean, efficient, tasty and very reasonably priced!",Wednesday,"['headed', 'south', 'on', 'i81', 'looking', 'to', 'stop', 'for', 'dinner', 'chose', 'this', 'based', 'on', 'ta', 'reviews', 'always', 'easy', 'to', 'find', 'fast', 'food', 'along', 'the', 'highway', 'but', 'a', 'short', 'detour', 'to', 'eat', 'real', 'food', 'was', 'so', 'worth', 'the', 'extra', '10', 'minutes', 'absolutely', 'the', 'best', 'servers', 'were', 'plentiful', 'and', 'pleasant', 'food', 'was', 'prepared', 'and', 'presented', 'in', 'a', 'timely', 'manner', 'everything', 'was', 'delicious', 'had', 'she', 'crab', 'soup', 'tossed', 'salad', 'with', 'choice', 'of', 'toppings', 'and', 'perfect', 'prime', 'rib', 'with', 'veggies', 'and', 'potato', 'fair', 'to', 'say', 'the', 'most', 'tender', 'melt', 'in', 'your', 'mouth', 'prime', 'ribs', 'ever', 'we', 'were', 'made', 'to', 'understand', 'the', 'owner', 'is', 'the', 'chef', ""he's"", 'also', 'an', 'awesome', 'manager', 'clean', 'efficient', 'tasty', 'and', 'very', 'reasonably', 'priced']",112,0.13392857142857142,0.0,Positive,No
2019-09-14,Coach & Four Restaurant,5.0,chris p,"Lovely restaurant with excellent food, service and ambiance! Affordable elegance! Freshly made in a timely manner! We will be back and we will request the cheerful, efficient and knowledgeable Rachel!!!",Saturday,"['lovely', 'restaurant', 'with', 'excellent', 'food', 'service', 'and', 'ambiance', 'affordable', 'elegance', 'freshly', 'made', 'in', 'a', 'timely', 'manner', 'we', 'will', 'be', 'back', 'and', 'we', 'will', 'request', 'the', 'cheerful', 'efficient', 'and', 'knowledgeable', 'rachel']",30,0.3333333333333333,0.0,Positive,No
2019-09-14,Coach & Four Restaurant,5.0,barbararitaville,First time to dine here last night. Lucky to get Shannon for our waitress. Complimentary meatball appetizer very tasty. Steak Diane delicious as were the potato croquettes. Veal marsala excellent. Onion soup rich and hearty.,Saturday,"['first', 'time', 'to', 'dine', 'here', 'last', 'night', 'lucky', 'to', 'get', 'shannon', 'for', 'our', 'waitress', 'complimentary', 'meatball', 'appetizer', 'very', 'tasty', 'steak', 'diane', 'delicious', 'as', 'were', 'the', 'potato', 'croquettes', 'veal', 'marsala', 'excellent', 'onion', 'soup', 'rich', 'and', 'hearty']",35,0.14285714285714285,0.0,Positive,No
2019-08-01,Coach & Four Restaurant,5.0,magbut,We were passing through and the Coach and Four was on the list at the hotel. Great atmosphere and service. We enjoyed it very much.,Thursday,"['we', 'were', 'passing', 'through', 'and', 'the', 'coach', 'and', 'four', 'was', 'on', 'the', 'list', 'at', 'the', 'hotel', 'great', 'atmosphere', 'and', 'service', 'we', 'enjoyed', 'it', 'very', 'much']",25,0.04,0.0,Positive,No
2019-07-28,Coach & Four Restaurant,5.0,editor75,"Gourmet food at a small-town price. Comfortable ambiance, excellent service and very attentive staff.",Sunday,"['gourmet', 'food', 'at', 'a', 'small-town', 'price', 'comfortable', 'ambiance', 'excellent', 'service', 'and', 'very', 'attentive', 'staff']",14,0.21428571428571427,0.0,Positive,No
2019-07-03,Coach & Four Restaurant,5.0,j0yceg0rd0n,"First time my friend Bill had been there, he said this is the best Prime Rib I have ever had and large Sea Scallops. The service was excellent. The Appetizer, shrimp cocktail, was also delicious. We will be going back. Beautiful decor.",Wednesday,"['first', 'time', 'my', 'friend', 'bill', 'had', 'been', 'there', 'he', 'said', 'this', 'is', 'the', 'best', 'prime', 'rib', 'i', 'have', 'ever', 'had', 'and', 'large', 'sea', 'scallops', 'the', 'service', 'was', 'excellent', 'the', 'appetizer', 'shrimp', 'cocktail', 'was', 'also', 'delicious', 'we', 'will', 'be', 'going', 'back', 'beautiful', 'decor']",42,0.14285714285714285,0.0,Positive,No
2019-06-30,Coach & Four Restaurant,4.0,jmhudson1,"We rarely eat here more than once a year; we come here at the end of each June near our anniversary. We should come here more often, because it's a comfortable place with a dependable menu and service. And if you're celebrating an anniversary and give them a reservation with 24 hours' notice, they give you a complimentary baked Alaska. Our server was good and professional. He was prompt and served us efficiently. He might have been a little overextended -- it was very busy -- and I am dinging him a little for not splitting our tab (an anniversary habit: I pay my wife's and she pays mine) and for being too slow with it. But no big matter. My wife's martini was very big and very dry and only $6 for a call brand. I drank San Pellegrino; it was $7. We both had tossed salads, both with blue cheese dressing. The salads were fresh and lightly chilled (not too cold) and toppings are served at the table. Our entrees were the Coach & 4 Special (broiled shrimp, scallops and chicken breast over rice), which my wife complimented, and the ""Grande New York Strip,"" 14 oz., medium rare, which was very tender with a nice strip of fat down its length, and done as requested. A memorable meal? For us, yes, because it's what we always have. And that's both a plus and a minus: Except for posted specials, the menu has gone largely unchanged for decades. The crowd seems to indicate that this is OK, but the crowd is also graying, like my wife and me. Still we like it, and we like the baked Alaska.",Sunday,"['we', 'rarely', 'eat', 'here', 'more', 'than', 'once', 'a', 'year', 'we', 'come', 'here', 'at', 'the', 'end', 'of', 'each', 'june', 'near', 'our', 'anniversary', 'we', 'should', 'come', 'here', 'more', 'often', 'because', ""it's"", 'a', 'comfortable', 'place', 'with', 'a', 'dependable', 'menu', 'and', 'service', 'and', 'if', ""you're"", 'celebrating', 'an', 'anniversary', 'and', 'give', 'them', 'a', 'reservation', 'with', '24', 'hours', 'notice', 'they', 'give', 'you', 'a', 'complimentary', 'baked', 'alaska', 'our', 'server', 'was', 'good', 'and', 'professional', 'he', 'was', 'prompt', 'and', 'served', 'us', 'efficiently', 'he', 'might', 'have', 'been', 'a', 'little', 'overextended', '', 'it', 'was', 'very', 'busy', '', 'and', 'i', 'am', 'dinging', 'him', 'a', 'little', 'for', 'not', 'splitting', 'our', 'tab', 'an', 'anniversary', 'habit', 'i', 'pay', 'my', ""wife's"", 'and', 'she', 'pays', 'mine', 'and', 'for', 'being', 'too', 'slow', 'with', 'it', 'but', 'no', 'big', 'matter', 'my', ""wife's"", 'martini', 'was', 'very', 'big', 'and', 'very', 'dry', 'and', 'only', '6', 'for', 'a', 'call', 'brand', 'i', 'drank', 'san', 'pellegrino', 'it', 'was', '7', 'we', 'both', 'had', 'tossed', 'salads', 'both', 'with', 'blue', 'cheese', 'dressing', 'the', 'salads', 'were', 'fresh', 'and', 'lightly', 'chilled', 'not', 'too', 'cold', 'and', 'toppings', 'are', 'served', 'at', 'the', 'table', 'our', 'entrees', 'were', 'the', 'coach', '', '4', 'special', 'broiled', 'shrimp', 'scallops', 'and', 'chicken', 'breast', 'over', 'rice', 'which', 'my', 'wife', 'complimented', 'and', 'the', 'grande', 'new', 'york', 'strip', '14', 'oz', 'medium', 'rare', 'which', 'was', 'very', 'tender', 'with', 'a', 'nice', 'strip', 'of', 'fat', 'down', 'its', 'length', 'and', 'done', 'as', 'requested', 'a', 'memorable', 'meal', 'for', 'us', 'yes', 'because', ""it's"", 'what', 'we', 'always', 'have', 'and', ""that's"", 'both', 'a', 'plus', 'and', 'a', 'minus', 'except', 'for', 'posted', 'specials', 'the', 'menu', 'has', 'gone', 'largely', 'unchanged', 'for', 'decades', 'the', 'crowd', 'seems', 'to', 'indicate', 'that', 'this', 'is', 'ok', 'but', 'the', 'crowd', 'is', 'also', 'graying', 'like', 'my', 'wife', 'and', 'me', 'still', 'we', 'like', 'it', 'and', 'we', 'like', 'the', 'baked', 'alaska']",279,0.03942652329749104,0.02867383512544803,Positive,Yes
2019-10-14,Fork in the Market,4.0,SportsmomMichigan,"We arrived in Roanoke after a long day of traveling and wanted a quick bite to eat before we checked into our hotel. There were no tables inside, so we ended up sitting outside. Our server was very nice and he took care of us. I had the spinach salad with blackened chicken. It was delicious. My husband had the German hot dog and fries. He enjoyed it also. We were in town later that evening and the place looked very busy. It looks like a popular place.",Monday,"['we', 'arrived', 'in', 'roanoke', 'after', 'a', 'long', 'day', 'of', 'traveling', 'and', 'wanted', 'a', 'quick', 'bite', 'to', 'eat', 'before', 'we', 'checked', 'into', 'our', 'hotel', 'there', 'were', 'no', 'tables', 'inside', 'so', 'we', 'ended', 'up', 'sitting', 'outside', 'our', 'server', 'was', 'very', 'nice', 'and', 'he', 'took', 'care', 'of', 'us', 'i', 'had', 'the', 'spinach', 'salad', 'with', 'blackened', 'chicken', 'it', 'was', 'delicious', 'my', 'husband', 'had', 'the', 'german', 'hot', 'dog', 'and', 'fries', 'he', 'enjoyed', 'it', 'also', 'we', 'were', 'in', 'town', 'later', 'that', 'evening', 'and', 'the', 'place', 'looked', 'very', 'busy', 'it', 'looks', 'like', 'a', 'popular', 'place']",88,0.045454545454545456,0.011363636363636364,Positive,Yes
